"ID","Year","Latitude","Longitude","Radius","Conflict site","Conflict territory","Version",,
138,1986,23,105,350,710,"China,Vietnam","4-2006",,
138,1987,23,105,350,710,"China,Vietnam","4-2006",,
138,1988,23,105,350,710,"China,Vietnam","4-2006",,
138,1978,23,105,200,816,"China,Vietnam","4-2006",,
138,1979,23,105,200,816,"China,Vietnam","4-2006",,
138,1980,23,105,200,816,"China,Vietnam","4-2006",,
138,1981,23,105,200,816,"China,Vietnam","4-2006",,
138,1983,23,105,350,816,"China,Vietnam","4-2006",,
138,1984,23,105,350,816,"China,Vietnam","4-2006",,
138,1986,23,105,350,816,"China,Vietnam","4-2006",,
138,1987,23,105,350,816,"China,Vietnam","4-2006",,
138,1988,23,105,350,816,"China,Vietnam","4-2006",,
139,1978,24,92,100,"750","India","4-2006",,
139,1979,24,92,100,"750","India","4-2006",,
139,1980,24,92,100,"750","India","4-2006",,
139,1981,24,92,100,"750","India","4-2006",,
139,1982,24,92,100,"750","India","4-2006",,
139,1983,24,92,100,"750","India","4-2006",,
139,1984,24,92,100,"750","India","4-2006",,
139,1985,24,92,100,"750","India","4-2006",,
139,1986,24,92,100,"750","India","4-2006",,
139,1987,24,92,100,"750","India","4-2006",,
139,1988,24,92,100,"750","India","4-2006",,
139,1992,24,92,100,"750","India","4-2006",,
139,1993,24,92,100,"750","India","4-2006",,
139,1995,24,92,100,"750","India","4-2006",,
139,1997,24,92,100,"750","India","4-2006",,
139,1998,24,92,100,"750","India","4-2006",,
139,1999,24,92,100,"750","India","4-2006",,
139,2000,24,92,100,"750","India","4-2006",,
139,2001,24,92,100,"750","India","4-2006",,
139,2002,24,92,100,"750","India","4-2006",,
139,2003,24,92,100,"750","India","4-2006",,
139,2004,24,92,100,"750","India","4-2006",,
140,1978,13,-85,300,"93","Nicaragua","4-2006",,
140,1979,13,-85,300,"93","Nicaragua","4-2006",,
140,1981,13,-85,300,"93","Nicaragua","4-2006",,
140,1982,13,-85,300,"93","Nicaragua","4-2006",,
140,1983,13,-85,300,"93","Nicaragua","4-2006",,
140,1984,13,-85,300,"93","Nicaragua","4-2006",,
140,1985,13,-85,300,"93","Nicaragua","4-2006",,
140,1986,13,-85,300,"93","Nicaragua","4-2006",,
140,1987,13,-85,300,"93","Nicaragua","4-2006",,
140,1988,13,-85,300,"93","Nicaragua","4-2006",,
140,1989,13,-85,300,"93","Nicaragua","4-2006",,
141,1978,2.03,45.37,50,"520","Somalia","4-2006",,
141,1981,2,43,400,"520","Somalia","4-2006",,
141,1982,2,43,400,"520","Somalia","4-2006",,
141,1983,2,43,400,"520","Somalia","4-2006",,
141,1984,2,43,400,"520","Somalia","4-2006",,
141,1985,2,43,400,"520","Somalia","4-2006",,
141,1986,2,43,400,"520","Somalia","4-2006",,
141,1987,10,46,350,"520","Somalia","4-2006",,
141,1988,10,46,350,"520","Somalia","4-2006",,
141,1989,5,45,900,"520","Somalia","4-2006",,
141,1990,5,45,900,"520","Somalia","4-2006",,
141,1991,5,45,900,"520","Somalia","4-2006",,
141,1992,5,45,900,"520","Somalia","4-2006",,
141,1993,5,45,900,"520","Somalia","4-2006",,
141,1994,5,45,900,"520","Somalia","4-2006",,
141,1995,5,45,900,"520","Somalia","4-2006",,
141,1996,5,45,900,"520","Somalia","4-2006",,
141,2001,5,45,900,"520","Somalia","4-2006",,
141,2002,5,45,900,"520","Somalia","4-2006",,
142,1979,1.5,10,100,"411","Equatorial Guinea","4-2006",,
143,1979,34,46,200,"630","Iran","4-2006",,
143,1980,34,46,200,"630","Iran","4-2006",,
143,1981,34,46,200,"630","Iran","4-2006",,
143,1982,34,46,200,"630","Iran","4-2006",,
143,1986,35,49,400,"630","Iran","4-2006",,
143,1987,35,49,400,"630","Iran","4-2006",,
143,1988,35,49,400,"630","Iran","4-2006",,
143,1991,35,49,400,"630","Iran","4-2006",,
143,1992,35,49,400,"630","Iran","4-2006",,
143,1993,35,49,400,"630","Iran","4-2006",,
143,1997,35,49,400,"630","Iran","4-2006",,
143,1999,35,49,400,"630","Iran","4-2006",,
143,2000,35.5,52,100,"630","Iran","4-2006",,
143,2001,35.5,52,100,"630","Iran","4-2006",,
143,2005,36,47,200,"630","Iran","4-2006",,
144,1979,31,49,150,"630","Iran","4-2006",,
144,1980,31,49,150,"630","Iran","4-2006",,
145,1979,21.45,39.82,50,"670","Saudi Arabia","4-2006",,
146,1980,6.32,-10.8,50,"450","Liberia","4-2006",,
146,1989,6,-10,300,"450","Liberia","4-2006",,
146,1990,6,-10,300,"450","Liberia","4-2006",,
146,1991,6,-10,300,"450","Liberia","4-2006",,
146,1992,6,-10,300,"450","Liberia","4-2006",,
146,1993,6,-10,300,"450","Liberia","4-2006",,
146,1994,6,-10,300,"450","Liberia","4-2006",,
146,1995,6,-10,300,"450","Liberia","4-2006",,
146,2000,7.5,-10.5,150,"450","Liberia","4-2006",,
146,2001,7.5,-10.5,150,"450","Liberia","4-2006",,
146,2002,7.5,-10.5,150,"450","Liberia","4-2006",,
146,2003,7.5,-10.5,150,"450","Liberia","4-2006",,
147,1980,43,-2.5,100,"230","Spain","4-2006",,
147,1981,43,-2.5,100,"230","Spain","4-2006",,
147,1987,43,-2.5,100,"230","Spain","4-2006",,
147,1991,43,-2.5,100,"230","Spain","4-2006",,
147,1992,43,-2.5,100,"230","Spain","4-2006",,
148,1980,34.5,9,50,"616","Tunisia","4-2006",,
149,1981,13.45,-16.58,50,"420","Gambia","4-2006",,
150,1981,-30,26,900,"560","South Africa","4-2006",,
150,1982,-30,26,900,"560","South Africa","4-2006",,
150,1983,-30,26,900,"560","South Africa","4-2006",,
150,1984,-30,26,900,"560","South Africa","4-2006",,
150,1985,-30,26,900,"560","South Africa","4-2006",,
150,1986,-30,26,900,"560","South Africa","4-2006",,
150,1987,-30,26,900,"560","South Africa","4-2006",,
150,1988,-30,26,900,"560","South Africa","4-2006",,
151,1982,-52,-60,300,"200","British Territory of Falkland","4-2006",,
152,1982,24.5,94,150,"750","India","4-2006",,
152,1983,24.5,94,150,"750","India","4-2006",,
152,1984,24.5,94,150,"750","India","4-2006",,
152,1985,24.5,94,150,"750","India","4-2006",,
152,1986,24.5,94,150,"750","India","4-2006",,
152,1987,24.5,94,150,"750","India","4-2006",,
152,1988,24.5,94,150,"750","India","4-2006",,
152,1992,24.5,94,150,"750","India","4-2006",,
152,1993,24.5,94,150,"750","India","4-2006",,
152,1994,24.5,94,150,"750","India","4-2006",,
152,1995,24.5,94,150,"750","India","4-2006",,
152,1996,24.5,94,150,"750","India","4-2006",,
152,1997,24.5,94,150,"750","India","4-2006",,
152,1998,24.5,94,150,"750","India","4-2006",,
152,1999,24.5,94,150,"750","India","4-2006",,
152,2000,24.5,94,150,"750","India","4-2006",,
152,2003,24.5,94,150,"750","India","4-2006",,
152,2004,24.5,94,150,"750","India","4-2006",,
152,2005,24.5,94,150,"750","India","4-2006",,
153,1982,-1,37,100,"501","Kenya","4-2006",,
154,1983,13.5,13.35,50,483,"Nigeria,Chad","4-2006",,
154,1983,13.5,13.35,50,475,"Nigeria,Chad","4-2006",,
155,1983,12.12,-61.67,50,"22","Grenada","4-2006",,
156,1983,31,76,150,"750","India","4-2006",,
156,1984,31,76,150,"750","India","4-2006",,
156,1985,31,76,150,"750","India","4-2006",,
156,1986,31,76,150,"750","India","4-2006",,
156,1987,31,76,150,"750","India","4-2006",,
156,1988,31,76,150,"750","India","4-2006",,
156,1989,31,76,150,"750","India","4-2006",,
156,1990,31,76,150,"750","India","4-2006",,
156,1991,31,76,150,"750","India","4-2006",,
156,1992,31,76,150,"750","India","4-2006",,
156,1993,31,76,150,"750","India","4-2006",,
157,1983,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1984,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1985,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1986,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1987,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1988,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1989,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1990,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1991,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1992,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1993,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1994,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1995,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1996,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1997,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1998,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,1999,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,2000,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,2001,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,2003,8.5,80.5,200,"780","Sri Lanka","4-2006",,
157,2005,8.5,80.5,200,"780","Sri Lanka","4-2006",,
158,1984,3.87,11.52,50,"471","Cameroon","4-2006",,
159,1984,37.5,43,200,"640","Turkey","4-2006",,
159,1985,37.5,43,200,"640","Turkey","4-2006",,
159,1986,37.5,43,200,"640","Turkey","4-2006",,
159,1987,37.5,43,200,"640","Turkey","4-2006",,
159,1988,37.5,43,200,"640","Turkey","4-2006",,
159,1989,37.5,43,200,"640","Turkey","4-2006",,
159,1990,37.5,43,200,"640","Turkey","4-2006",,
159,1991,37.5,43,200,"640","Turkey","4-2006",,
159,1992,37.5,43,200,"640","Turkey","4-2006",,
159,1993,37.5,43,200,"640","Turkey","4-2006",,
159,1994,37.5,43,200,"640","Turkey","4-2006",,
159,1995,37.5,43,200,"640","Turkey","4-2006",,
159,1996,37.5,43,200,"640","Turkey","4-2006",,
159,1997,37.5,43,200,"640","Turkey","4-2006",,
159,1998,37.5,43,200,"640","Turkey","4-2006",,
159,1999,37.5,43,200,"640","Turkey","4-2006",,
159,2000,37.5,43,200,"640","Turkey","4-2006",,
159,2001,37.5,43,200,"640","Turkey","4-2006",,
159,2002,37.5,43,200,"640","Turkey","4-2006",,
159,2003,37.5,43,200,"640","Turkey","4-2006",,
159,2004,37.5,43,200,"640","Turkey","4-2006",,
159,2005,37.5,43,200,"640","Turkey","4-2006",,
160,1985,13.5,-4,300,439,"Burkino Faso,Mali","4-2006",,
160,1985,13.5,-4,300,432,"Burkino Faso,Mali","4-2006",,
161,1986,17.5,101,100,812,"Laos,Thailand","4-2006",,
161,1987,17.5,101,100,812,"Laos,Thailand","4-2006",,
161,1988,17.5,101,100,812,"Laos,Thailand","4-2006",,
161,1986,17.5,101,100,800,"Laos,Thailand","4-2006",,
161,1987,17.5,101,100,800,"Laos,Thailand","4-2006",,
161,1988,17.5,101,100,800,"Laos,Thailand","4-2006",,
162,1986,4,-55,200,"115","Surinam","4-2006",,
162,1987,4,-55,200,"115","Surinam","4-2006",,
162,1988,4,-55,200,"115","Surinam","4-2006",,
163,1986,6.13,1.22,50,"461","Togo","4-2006",,
163,1991,6.13,1.22,50,"461","Togo","4-2006",,
164,1986,12.77,45.01,50,"680","Yemen (South)","4-2006",,
165,1987,12.37,-1.52,50,"439","Burkina Faso","4-2006",,
166,1987,21,18,300,"483","Chad","4-2006",,
167,1989,-11.68,43.27,50,"581","Comoros","4-2006",,
168,1989,12.5,42.5,100,"530","Ethiopia","4-2006",,
168,1990,12.5,42.5,100,"530","Ethiopia","4-2006",,
168,1991,12.5,42.5,100,"530","Ethiopia","4-2006",,
168,1996,12.5,42.5,100,"530","Ethiopia","4-2006",,
169,1989,33,77,250,"750","India","4-2006",,
169,1990,33,77,250,"750","India","4-2006",,
169,1991,33,77,250,"750","India","4-2006",,
169,1992,33,77,250,"750","India","4-2006",,
169,1993,33,77,250,"750","India","4-2006",,
169,1994,33,77,250,"750","India","4-2006",,
169,1995,33,77,250,"750","India","4-2006",,
169,1996,33,77,250,"750","India","4-2006",,
169,1997,33,77,250,"750","India","4-2006",,
169,1998,33,77,250,"750","India","4-2006",,
169,1999,33,77,250,"750","India","4-2006",,
169,2000,33,77,250,"750","India","4-2006",,
169,2001,33,77,250,"750","India","4-2006",,
169,2002,33,77,250,"750","India","4-2006",,
169,2003,33,77,250,"750","India","4-2006",,
169,2004,33,77,250,"750","India","4-2006",,
169,2005,33,77,250,"750","India","4-2006",,
170,1990,26,93,150,"750","India","4-2006",,
170,1991,26,93,150,"750","India","4-2006",,
170,1994,26,93,150,"750","India","4-2006",,
170,1995,26,93,150,"750","India","4-2006",,
170,1996,26,93,150,"750","India","4-2006",,
170,1997,26,93,150,"750","India","4-2006",,
170,1998,26,93,150,"750","India","4-2006",,
170,1999,26,93,150,"750","India","4-2006",,
170,2000,26,93,150,"750","India","4-2006",,
170,2001,26,93,150,"750","India","4-2006",,
170,2002,26,93,150,"750","India","4-2006",,
170,2003,26,93,150,"750","India","4-2006",,
170,2004,26,93,150,"750","India","4-2006",,
170,2005,26,93,150,"750","India","4-2006",,
171,1990,4,97,250,"850","Indonesia","4-2006",,
171,1991,4,97,250,"850","Indonesia","4-2006",,
171,1999,4,97,250,"850","Indonesia","4-2006",,
171,2000,4,97,250,"850","Indonesia","4-2006",,
171,2001,4,97,250,"850","Indonesia","4-2006",,
171,2002,4,97,250,"850","Indonesia","4-2006",,
171,2003,4,97,250,"850","Indonesia","4-2006",,
171,2004,4,97,250,"850","Indonesia","4-2006",,
171,2005,4,97,250,"850","Indonesia","4-2006",,
172,1989,8.97,-79.52,50,"95","Panama","4-2006",,
173,1989,9,-79.5,100,"95","Panama","4-2006",,
174,1989,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1990,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1992,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1993,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1994,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1995,-6,155,100,"910","Papua New Guinea","4-2006",,
174,1996,-6,155,100,"910","Papua New Guinea","4-2006",,
175,1989,46,25,300,"360","Romania","4-2006",,
176,1990,30,47,150,"690","Kuwait","4-2006",,
176,1991,31,46,350,645,"Iraq,Kuwait","4-2006",,
176,1991,31,46,350,690,"Iraq,Kuwait","4-2006",,
177,1990,19,-1,500,"432","Mali","4-2006",,
177,1994,19,-1,500,"432","Mali","4-2006",,
178,1992,19,9,500,"436","Niger","4-2006",,
178,1994,19,9,500,"436","Niger","4-2006",,
178,1997,19,9,500,"436","Niger","4-2006",,
179,1990,-1.5,30,100,"517","Rwanda","4-2006",,
179,1991,-1.3,30,100,"517","Rwanda","4-2006",,
179,1992,-1.3,30,100,"517","Rwanda","4-2006",,
179,1993,-2,30,100,"517","Rwanda","4-2006",,
179,1994,-2,30,100,"517","Rwanda","4-2006",,
179,1997,-2,30,100,"517","Rwanda","4-2006",,
179,1998,-2,30,100,"517","Rwanda","4-2006",,
179,1999,-2,30,100,"517","Rwanda","4-2006",,
179,2000,-2,30,100,"517","Rwanda","4-2006",,
179,2001,-2,30,100,"517","Rwanda","4-2006",,
179,2002,-2,30,100,"517","Rwanda","4-2006",,
180,1990,13,-15,200,"433","Senegal","4-2006",,
180,1992,13,-15,200,"433","Senegal","4-2006",,
180,1993,13,-15,200,"433","Senegal","4-2006",,
180,1995,13,-15,200,"433","Senegal","4-2006",,
180,1997,13,-15,200,"433","Senegal","4-2006",,
180,1998,13,-15,200,"433","Senegal","4-2006",,
180,1999,13,-15,200,"433","Senegal","4-2006",,
180,2000,13,-15,200,"433","Senegal","4-2006",,
180,2001,13,-15,200,"433","Senegal","4-2006",,
180,2003,13,-15,200,"433","Senegal","4-2006",,
181,1990,39.92,46.75,50,"365","Soviet Union","4-2006",,
181,1991,39.92,46.75,50,"365","Soviet Union","4-2006",,
182,1990,40.5,47.5,250,"365","Soviet Union","4-2006",,
183,1990,10.65,-61.52,50,"52","Trinidad and Tobago","4-2006",,
184,1991,12,42.5,150,"522","Djibouti","4-2006",,
184,1992,12,42.5,150,"522","Djibouti","4-2006",,
184,1993,12,42.5,150,"522","Djibouti","4-2006",,
184,1994,12,42.5,150,"522","Djibouti","4-2006",,
184,1999,12,42.5,150,"522","Djibouti","4-2006",,
185,1991,42,43,150,"372","Georgia","4-2006",,
185,1992,42,43,150,"372","Georgia","4-2006",,
185,1993,42,43,150,"372","Georgia","4-2006",,
186,1989,19,-73,150,"41","Haiti","4-2006",,
186,1991,19,-73,150,"41","Haiti","4-2006",,
186,2004,19,-73,150,"41","Haiti","4-2006",,
187,1991,8,-12,150,"451","Sierra Leone","4-2006",,
187,1992,8,-12,150,"451","Sierra Leone","4-2006",,
187,1993,8,-12,150,"451","Sierra Leone","4-2006",,
187,1994,8,-12,150,"451","Sierra Leone","4-2006",,
187,1995,8,-12,150,"451","Sierra Leone","4-2006",,
187,1996,8,-12,150,"451","Sierra Leone","4-2006",,
187,1997,8,-12,150,"451","Sierra Leone","4-2006",,
187,1998,8,-12,150,"451","Sierra Leone","4-2006",,
187,1999,8,-12,150,"451","Sierra Leone","4-2006",,
187,2000,8,-12,150,"451","Sierra Leone","4-2006",,
188,1991,39,32,500,"640","Turkey","4-2006",,
188,1992,39,32,500,"640","Turkey","4-2006",,
188,2005,39,39,100,"640","Turkey","4-2006",,
189,1991,46,15,150,"345","Yugoslavia","4-2006",,
190,1991,44.5,15.5,300,"345","Yugoslavia","4-2006",,
191,1991,35,3,600,"615","Algeria","4-2006",,
191,1992,35,3,600,"615","Algeria","4-2006",,
191,1993,35,3,600,"615","Algeria","4-2006",,
191,1994,35,3,600,"615","Algeria","4-2006",,
191,1995,35,3,600,"615","Algeria","4-2006",,
191,1996,35,3,600,"615","Algeria","4-2006",,
191,1997,35,3,600,"615","Algeria","4-2006",,
191,1998,35,3,600,"615","Algeria","4-2006",,
191,1999,35,3,600,"615","Algeria","4-2006",,
191,2000,35,3,600,"615","Algeria","4-2006",,
191,2001,35,3,600,"615","Algeria","4-2006",,
191,2002,35,3,600,"615","Algeria","4-2006",,
191,2003,35,3,600,"615","Algeria","4-2006",,
191,2004,35,3,600,"615","Algeria","4-2006",,
191,2005,34.5,5.5,250,"615","Algeria","4-2006",,
192,1991,-5,12,100,"540","Angola","4-2006",,
192,1994,-5,12,100,"540","Angola","4-2006",,
192,1996,-5,12,100,"540","Angola","4-2006",,
192,1997,-5,12,100,"540","Angola","4-2006",,
192,1998,-5,12,100,"540","Angola","4-2006",,
192,2002,-5,12,100,"540","Angola","4-2006",,
192,2004,-5,12,100,"540","Angola","4-2006",,
193,1992,39.5,46.5,100,"373","Azerbaijan","4-2006",,
193,1993,39.5,46.5,100,"373","Azerbaijan","4-2006",,
193,1994,39.5,46.5,100,"373","Azerbaijan","4-2006",,
193,2005,39.75,46.75,100,"373","Azerbaijan","4-2006",,
194,1992,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
194,1993,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
194,1994,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
194,1995,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
195,1992,45,15.5,200,"344","Croatia","4-2006",,
195,1993,45,15.5,200,"344","Croatia","4-2006",,
195,1995,45,15.5,200,"344","Croatia","4-2006",,
196,1993,28,32,400,"651","Egypt","4-2006",,
196,1994,28,32,400,"651","Egypt","4-2006",,
196,1995,28,32,400,"651","Egypt","4-2006",,
196,1996,28,32,400,"651","Egypt","4-2006",,
196,1997,28,32,400,"651","Egypt","4-2006",,
196,1998,28,32,400,"651","Egypt","4-2006",,
197,1992,43,41,50,"372","Georgia","4-2006",,
197,1993,43,41,100,"372","Georgia","4-2006",,
198,1992,42.33,44,50,"372","Georgia","4-2006",,
198,2004,42.33,44,50,"372","Georgia","4-2006",,
199,1992,47,29.5,50,"359","Moldova","4-2006",,
200,1992,38,69,150,"702","Tajikistan","4-2006",,
200,1993,38,69,150,"702","Tajikistan","4-2006",,
200,1994,38,69,150,"702","Tajikistan","4-2006",,
200,1995,38,69,150,"702","Tajikistan","4-2006",,
200,1996,38,69,150,"702","Tajikistan","4-2006",,
200,1998,39,70,200,"702","Tajikistan","4-2006",,
201,1993,40.35,48,200,"373","Azerbaijan","4-2006",,
201,1995,40.38,49.51,50,"373","Azerbaijan","4-2006",,
202,1993,44.81,15.85,100,"346","Bosnia and Herzegovina","4-2006",,
202,1994,44.81,15.85,100,"346","Bosnia and Herzegovina","4-2006",,
202,1995,44.81,15.85,100,"346","Bosnia and Herzegovina","4-2006",,
203,1993,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
203,1994,44,17.5,200,"346","Bosnia and Herzegovina","4-2006",,
204,1993,55.75,35.58,50,"365","Russia","4-2006",,
205,1994,17,-92.5,200,"70","Mexico","4-2006",,
205,1996,17,-92.5,200,"70","Mexico","4-2006",,
206,1994,43.25,45.5,100,"365","Russia","4-2006",,
206,1995,43.25,45.5,100,"365","Russia","4-2006",,
206,1996,43.25,45.5,100,"365","Russia","4-2006",,
206,1999,43.25,45.5,100,"365","Russia","4-2006",,
206,2000,43.25,45.5,100,"365","Russia","4-2006",,
206,2001,43.25,45.5,100,"365","Russia","4-2006",,
206,2002,43.25,45.5,100,"365","Russia","4-2006",,
206,2003,43.25,45.5,100,"365","Russia","4-2006",,
206,2004,43.25,45.5,100,"365","Russia","4-2006",,
206,2005,43.25,45.5,100,"365","Russia","4-2006",,
207,1994,14,44,250,"679","Yemen","4-2006",,
208,1995,-3.5,-78.5,50,130,"Ecuador,Peru","4-2006",,
208,1995,-3.5,-78.5,50,135,"Ecuador,Peru","4-2006",,
209,1990,24.87,67.03,50,"770","Pakistan","4-2006",,
209,1995,24.87,67.03,50,"770","Pakistan","4-2006",,
209,1996,24.87,67.03,50,"770","Pakistan","4-2006",,
210,1996,5,9,150,471,"Cameroon,Nigeria","4-2006",,
210,1996,5,9,150,475,"Cameroon,Nigeria","4-2006",,
211,1996,7.5,44,400,"530","Ethiopia","4-2006",,
211,1997,7.5,44,400,"530","Ethiopia","4-2006",,
211,1999,7.5,44,400,"530","Ethiopia","4-2006",,
212,1996,18,13,500,"436","Niger","4-2006",,
212,1997,18,13,500,"436","Niger","4-2006",,
213,1997,-12.25,44.42,50,"581","Comoros","4-2006",,
214,1993,-3,14,200,"484","Congo-Brazzaville","4-2006",,
214,1994,-3,14,200,"484","Congo-Brazzaville","4-2006",,
214,1997,-3,14,200,"484","Congo-Brazzaville","4-2006",,
214,1998,-3,14,200,"484","Congo-Brazzaville","4-2006",,
214,1999,-3,14,200,"484","Congo-Brazzaville","4-2006",,
214,2002,-3,14,200,"484","Congo-Brazzaville","4-2006",,
215,1998,15,39,300,531,"Eritrea,Ethiopia","4-2006",,
215,1999,15,39,300,531,"Eritrea,Ethiopia","4-2006",,
215,2000,15,39,300,531,"Eritrea,Ethiopia","4-2006",,
215,1998,15,39,300,530,"Eritrea,Ethiopia","4-2006",,
215,1999,15,39,300,530,"Eritrea,Ethiopia","4-2006",,
215,2000,15,39,300,530,"Eritrea,Ethiopia","4-2006",,
216,1998,11.85,-15.58,50,"404","Guinea-Bissau","4-2006",,
216,1999,11.85,-15.58,50,"404","Guinea-Bissau","4-2006",,
217,1998,-29.47,27.48,50,"570","Lesotho","4-2006",,
218,1998,42.5,21,100,"345","Yugoslavia","4-2006",,
218,1999,42.5,21,100,"345","Yugoslavia","4-2006",,
219,1989,8,39,500,"530","Ethiopia","4-2006",,
219,1990,8,39,500,"530","Ethiopia","4-2006",,
219,1991,8,39,500,"530","Ethiopia","4-2006",,
219,1999,8,39,500,"530","Ethiopia","4-2006",,
219,2000,8,39,500,"530","Ethiopia","4-2006",,
219,2001,8,39,500,"530","Ethiopia","4-2006",,
219,2002,8,39,500,"530","Ethiopia","4-2006",,
219,2003,8,39,500,"530","Ethiopia","4-2006",,
219,2004,8,39,500,"530","Ethiopia","4-2006",,
219,2005,8,39,500,"530","Ethiopia","4-2006",,
220,1999,43,47,250,"365","Russia","4-2006",,
221,2000,41,69.5,50,"704","Uzbekistan","4-2006",,
221,2004,41,69.5,50,"704","Uzbekistan","4-2006",,
222,2001,4.73,18.58,50,"482","Central African Republic","4-2006",,
222,2002,4.73,18.58,50,"482","Central African Republic","4-2006",,
223,2001,41.5,21.5,100,"343","Macedonia","4-2006",,
224,2001,40,-77,300,"2","USA","4-2006",,
224,2002,35,67,600,"700","Afghanistan","4-2006",,
224,2004,35,67,600,"700","Afghanistan","4-2006",,
224,2005,35,67,600,"700","Afghanistan","4-2006",,
225,2002,7.5,-5.5,400,"437","Ivory Coast","4-2006",,
225,2003,7.5,-5.5,400,"437","Ivory Coast","4-2006",,
225,2004,7.5,-5.5,400,"437","Ivory Coast","4-2006",,
226,2003,33,44,550,"645","Iraq","4-2006",,
227,1989,26,93,150,"750","India","4-2006",,
227,1990,26,93,150,"750","India","4-2006",,
227,1993,26,93,150,"750","India","4-2006",,
227,1994,26,93,150,"750","India","4-2006",,
227,1995,26,93,150,"750","India","4-2006",,
227,1996,26,93,150,"750","India","4-2006",,
227,1997,26,93,150,"750","India","4-2006",,
227,1998,26,93,150,"750","India","4-2006",,
227,1999,26,93,150,"750","India","4-2006",,
227,2000,26,93,150,"750","India","4-2006",,
227,2001,26,93,150,"750","India","4-2006",,
227,2002,26,93,150,"750","India","4-2006",,
227,2003,26,93,150,"750","India","4-2006",,
227,2004,26,93,150,"750","India","4-2006",,
228,1997,22.5,97,50,"775","Myanmar","4-2006",,
248,2003,6.5,101.25,100,"800","Thailand","4-2006",,
248,2004,6.5,101.25,100,"800","Thailand","4-2006",,
248,2005,6.5,101.25,100,"800","Thailand","4-2006",,
249,2004,11.5,12,250,"475","Nigeria","4-2006",,
250,2004,4.75,7,150,"475","Nigeria","4-2006",,
